taxon 1,taxon 2,Cij,Iij
Norovirus_GIV.1e,Norwalk-like_virus,0.920652,0.0793478
Norovirus_GIV.1f,Norovirus_GIV.1g,0.948913,0.051087
Norovirus_GIV.1f,Norovirus_GIV.1h,0.948913,0.051087
Norovirus_GIV.1f,Norovirus_GIV.1i,0.944022,0.0559783
Norovirus_GIV.1f,Norovirus_GIV.1j,0.944022,0.0559783
Norovirus_GIV.1f,Norovirus_GV.1a,0.896739,0.103261
Norovirus_GIV.1f,Norovirus_GV.1b,0.90163,0.0983696
Norovirus_GIV.1f,Norovirus_GV.1c,0.901087,0.098913
Norovirus_GIV.1f,Norovirus_GV.1d,0.897283,0.102717
Norovirus_GIV.1f,Norovirus_GV.1e,0.896739,0.103261
Norovirus_GIV.1f,Norovirus_GV.1f,0.897283,0.102717
Norovirus_GIV.1f,Norovirus_GV.1g,0.897283,0.102717
Norovirus_GIV.1f,Norovirus_GV.1h,0.896739,0.103261
Norovirus_GIV.1f,Norovirus_GV.1i,0.896739,0.103261
Norovirus_GIV.1f,Norovirus_GV.1j,0.896739,0.103261
Norovirus_GIV.1f,Norovirus_GVI.1a,0.948913,0.051087
Norovirus_GIV.1f,Norovirus_GVI.1b,0.948913,0.051087
Norovirus_GIV.1f,Norovirus_GVI.1c,0.947283,0.0527174
Norovirus_GIV.1f,Norovirus_GVI.1d,0.944022,0.0559783
Norovirus_GIV.1f,Norovirus_GVI.1e,0.944022,0.0559783
Norovirus_GIV.1f,Norovirus_GVI.1f,0.945109,0.0548913
Norovirus_GIV.1f,Norovirus_GVI.1g,0.945109,0.0548913
Norovirus_GIV.1f,Norovirus_GVI.1h,0.942935,0.0570652
Norovirus_GIV.1f,Norovirus_GVI.1i,0.940761,0.0592391
Norovirus_GIV.1f,Norovirus_GVI.1j,0.940761,0.0592391
Norovirus_GIV.1f,Norovirus_GVII.1a,0.920109,0.0798913
Norovirus_GIV.1f,Norovirus_GVIII.1a,0.917935,0.0820652
Norovirus_GIV.1f,Norwalk-like_virus,0.920652,0.0793478
Norovirus_GIV.1g,Norovirus_GIV.1h,0.948913,0.051087
Norovirus_GIV.1g,Norovirus_GIV.1i,0.944022,0.0559783
Norovirus_GIV.1g,Norovirus_GIV.1j,0.944022,0.0559783
Norovirus_GIV.1g,Norovirus_GV.1a,0.896739,0.103261
Norovirus_GIV.1g,Norovirus_GV.1b,0.90163,0.0983696
Norovirus_GIV.1g,Norovirus_GV.1c,0.901087,0.098913
Norovirus_GIV.1g,Norovirus_GV.1d,0.897283,0.102717
Norovirus_GIV.1g,Norovirus_GV.1e,0.896739,0.103261
Norovirus_GIV.1g,Norovirus_GV.1f,0.897283,0.102717
Norovirus_GIV.1g,Norovirus_GV.1g,0.897283,0.102717
Norovirus_GIV.1g,Norovirus_GV.1h,0.896739,0.103261
Norovirus_GIV.1g,Norovirus_GV.1i,0.896739,0.103261
Norovirus_GIV.1g,Norovirus_GV.1j,0.896739,0.103261
Norovirus_GIV.1g,Norovirus_GVI.1a,0.948913,0.051087
Norovirus_GIV.1g,Norovirus_GVI.1b,0.948913,0.051087
Norovirus_GIV.1g,Norovirus_GVI.1c,0.947283,0.0527174
Norovirus_GIV.1g,Norovirus_GVI.1d,0.944022,0.0559783
Norovirus_GIV.1g,Norovirus_GVI.1e,0.944022,0.0559783
Norovirus_GIV.1g,Norovirus_GVI.1f,0.945109,0.0548913
Norovirus_GIV.1g,Norovirus_GVI.1g,0.945109,0.0548913
Norovirus_GIV.1g,Norovirus_GVI.1h,0.942935,0.0570652
Norovirus_GIV.1g,Norovirus_GVI.1i,0.940761,0.0592391
Norovirus_GIV.1g,Norovirus_GVI.1j,0.940761,0.0592391
Norovirus_GIV.1g,Norovirus_GVII.1a,0.920109,0.0798913
Norovirus_GIV.1g,Norovirus_GVIII.1a,0.917935,0.0820652
Norovirus_GIV.1g,Norwalk-like_virus,0.920652,0.0793478
Norovirus_GIV.1h,Norovirus_GIV.1i,0.944022,0.0559783
Norovirus_GIV.1h,Norovirus_GIV.1j,0.944022,0.0559783
Norovirus_GIV.1h,Norovirus_GV.1a,0.896739,0.103261
Norovirus_GIV.1h,Norovirus_GV.1b,0.90163,0.0983696
Norovirus_GIV.1h,Norovirus_GV.1c,0.901087,0.098913
Norovirus_GIV.1h,Norovirus_GV.1d,0.897283,0.102717
Norovirus_GIV.1h,Norovirus_GV.1e,0.896739,0.103261
Norovirus_GIV.1h,Norovirus_GV.1f,0.897283,0.102717
Norovirus_GIV.1h,Norovirus_GV.1g,0.897283,0.102717
Norovirus_GIV.1h,Norovirus_GV.1h,0.896739,0.103261
Norovirus_GIV.1h,Norovirus_GV.1i,0.896739,0.103261
Norovirus_GIV.1h,Norovirus_GV.1j,0.896739,0.103261
Norovirus_GIV.1h,Norovirus_GVI.1a,0.948913,0.051087
Norovirus_GIV.1h,Norovirus_GVI.1b,0.948913,0.051087
Norovirus_GIV.1h,Norovirus_GVI.1c,0.947283,0.0527174
Norovirus_GIV.1h,Norovirus_GVI.1d,0.944022,0.0559783
Norovirus_GIV.1h,Norovirus_GVI.1e,0.944022,0.0559783
Norovirus_GIV.1h,Norovirus_GVI.1f,0.945109,0.0548913
Norovirus_GIV.1h,Norovirus_GVI.1g,0.945109,0.0548913
Norovirus_GIV.1h,Norovirus_GVI.1h,0.942935,0.0570652
Norovirus_GIV.1h,Norovirus_GVI.1i,0.940761,0.0592391
Norovirus_GIV.1h,Norovirus_GVI.1j,0.940761,0.0592391
Norovirus_GIV.1h,Norovirus_GVII.1a,0.920109,0.0798913
Norovirus_GIV.1h,Norovirus_GVIII.1a,0.917935,0.0820652
Norovirus_GIV.1h,Norwalk-like_virus,0.920652,0.0793478
Norovirus_GIV.1i,Norovirus_GIV.1j,0.944022,0.0559783
Norovirus_GIV.1i,Norovirus_GV.1a,0.892391,0.107609
Norovirus_GIV.1i,Norovirus_GV.1b,0.897283,0.102717
Norovirus_GIV.1i,Norovirus_GV.1c,0.896739,0.103261
Norovirus_GIV.1i,Norovirus_GV.1d,0.892935,0.107065
Norovirus_GIV.1i,Norovirus_GV.1e,0.892391,0.107609
Norovirus_GIV.1i,Norovirus_GV.1f,0.892935,0.107065
Norovirus_GIV.1i,Norovirus_GV.1g,0.892935,0.107065
Norovirus_GIV.1i,Norovirus_GV.1h,0.892391,0.107609
Norovirus_GIV.1i,Norovirus_GV.1i,0.892391,0.107609
Norovirus_GIV.1i,Norovirus_GV.1j,0.892391,0.107609
Norovirus_GIV.1i,Norovirus_GVI.1a,0.944022,0.0559783
Norovirus_GIV.1i,Norovirus_GVI.1b,0.944022,0.0559783
Norovirus_GIV.1i,Norovirus_GVI.1c,0.942391,0.0576087
Norovirus_GIV.1i,Norovirus_GVI.1d,0.943478,0.0565217
Norovirus_GIV.1i,Norovirus_GVI.1e,0.943478,0.0565217
Norovirus_GIV.1i,Norovirus_GVI.1f,0.944022,0.0559783
Norovirus_GIV.1i,Norovirus_GVI.1g,0.942391,0.0576087
Norovirus_GIV.1i,Norovirus_GVI.1h,0.942391,0.0576087
Norovirus_GIV.1i,Norovirus_GVI.1i,0.940761,0.0592391
Norovirus_GIV.1i,Norovirus_GVI.1j,0.940761,0.0592391
Norovirus_GIV.1i,Norovirus_GVII.1a,0.915217,0.0847826
Norovirus_GIV.1i,Norovirus_GVIII.1a,0.913043,0.0869565
Norovirus_GIV.1i,Norwalk-like_virus,0.915761,0.0842391
Norovirus_GIV.1j,Norovirus_GV.1a,0.892391,0.107609
Norovirus_GIV.1j,Norovirus_GV.1b,0.897283,0.102717
Norovirus_GIV.1j,Norovirus_GV.1c,0.896739,0.103261
Norovirus_GIV.1j,Norovirus_GV.1d,0.892935,0.107065
Norovirus_GIV.1j,Norovirus_GV.1e,0.892391,0.107609
Norovirus_GIV.1j,Norovirus_GV.1f,0.892935,0.107065
Norovirus_GIV.1j,Norovirus_GV.1g,0.892935,0.107065
Norovirus_GIV.1j,Norovirus_GV.1h,0.892391,0.107609
Norovirus_GIV.1j,Norovirus_GV.1i,0.892391,0.107609
Norovirus_GIV.1j,Norovirus_GV.1j,0.892391,0.107609
Norovirus_GIV.1j,Norovirus_GVI.1a,0.944022,0.0559783
Norovirus_GIV.1j,Norovirus_GVI.1b,0.944022,0.0559783
Norovirus_GIV.1j,Norovirus_GVI.1c,0.942391,0.0576087
Norovirus_GIV.1j,Norovirus_GVI.1d,0.943478,0.0565217
Norovirus_GIV.1j,Norovirus_GVI.1e,0.943478,0.0565217
Norovirus_GIV.1j,Norovirus_GVI.1f,0.944022,0.0559783
Norovirus_GIV.1j,Norovirus_GVI.1g,0.942391,0.0576087
Norovirus_GIV.1j,Norovirus_GVI.1h,0.942391,0.0576087
Norovirus_GIV.1j,Norovirus_GVI.1i,0.940761,0.0592391
Norovirus_GIV.1j,Norovirus_GVI.1j,0.940761,0.0592391
Norovirus_GIV.1j,Norovirus_GVII.1a,0.915217,0.0847826
Norovirus_GIV.1j,Norovirus_GVIII.1a,0.913043,0.0869565
Norovirus_GIV.1j,Norwalk-like_virus,0.915761,0.0842391
Norovirus_GV.1a,Norovirus_GV.1b,0.913587,0.086413
Norovirus_GV.1a,Norovirus_GV.1c,0.913587,0.086413
Norovirus_GV.1a,Norovirus_GV.1d,0.916848,0.0831522
Norovirus_GV.1a,Norovirus_GV.1e,0.916304,0.0836957
Norovirus_GV.1a,Norovirus_GV.1f,0.916848,0.0831522
Norovirus_GV.1a,Norovirus_GV.1g,0.916848,0.0831522
Norovirus_GV.1a,Norovirus_GV.1h,0.916848,0.0831522
Norovirus_GV.1a,Norovirus_GV.1i,0.916848,0.0831522
Norovirus_GV.1a,Norovirus_GV.1j,0.916848,0.0831522
Norovirus_GV.1a,Norovirus_GVI.1a,0.896739,0.103261
Norovirus_GV.1a,Norovirus_GVI.1b,0.896739,0.103261
Norovirus_GV.1a,Norovirus_GVI.1c,0.895109,0.104891
Norovirus_GV.1a,Norovirus_GVI.1d,0.892391,0.107609
Norovirus_GV.1a,Norovirus_GVI.1e,0.892391,0.107609
Norovirus_GV.1a,Norovirus_GVI.1f,0.892935,0.107065
Norovirus_GV.1a,Norovirus_GVI.1g,0.892935,0.107065
Norovirus_GV.1a,Norovirus_GVI.1h,0.890761,0.109239
Norovirus_GV.1a,Norovirus_GVI.1i,0.88913,0.11087
Norovirus_GV.1a,Norovirus_GVI.1j,0.88913,0.11087
Norovirus_GV.1a,Norovirus_GVII.1a,0.886957,0.113043
Norovirus_GV.1a,Norovirus_GVIII.1a,0.882065,0.117935
Norovirus_GV.1a,Norwalk-like_virus,0.883152,0.116848
Norovirus_GV.1b,Norovirus_GV.1c,0.923913,0.076087
Norovirus_GV.1b,Norovirus_GV.1d,0.91413,0.0858696
Norovirus_GV.1b,Norovirus_GV.1e,0.913587,0.086413
Norovirus_GV.1b,Norovirus_GV.1f,0.91413,0.0858696
Norovirus_GV.1b,Norovirus_GV.1g,0.91413,0.0858696
Norovirus_GV.1b,Norovirus_GV.1h,0.913587,0.086413
Norovirus_GV.1b,Norovirus_GV.1i,0.913587,0.086413
Norovirus_GV.1b,Norovirus_GV.1j,0.913587,0.086413
Norovirus_GV.1b,Norovirus_GVI.1a,0.90163,0.0983696
Norovirus_GV.1b,Norovirus_GVI.1b,0.90163,0.0983696
Norovirus_GV.1b,Norovirus_GVI.1c,0.9,0.1
Norovirus_GV.1b,Norovirus_GVI.1d,0.897283,0.102717
Norovirus_GV.1b,Norovirus_GVI.1e,0.897283,0.102717
Norovirus_GV.1b,Norovirus_GVI.1f,0.897826,0.102174
Norovirus_GV.1b,Norovirus_GVI.1g,0.897826,0.102174
Norovirus_GV.1b,Norovirus_GVI.1h,0.895652,0.104348
Norovirus_GV.1b,Norovirus_GVI.1i,0.894022,0.105978
Norovirus_GV.1b,Norovirus_GVI.1j,0.894022,0.105978
Norovirus_GV.1b,Norovirus_GVII.1a,0.890217,0.109783
Norovirus_GV.1b,Norovirus_GVIII.1a,0.88587,0.11413
Norovirus_GV.1b,Norwalk-like_virus,0.886957,0.113043
Norovirus_GV.1c,Norovirus_GV.1d,0.91413,0.0858696
Norovirus_GV.1c,Norovirus_GV.1e,0.913043,0.0869565
Norovirus_GV.1c,Norovirus_GV.1f,0.913587,0.086413
Norovirus_GV.1c,Norovirus_GV.1g,0.913587,0.086413
Norovirus_GV.1c,Norovirus_GV.1h,0.913587,0.086413
Norovirus_GV.1c,Norovirus_GV.1i,0.913587,0.086413
Norovirus_GV.1c,Norovirus_GV.1j,0.913587,0.086413
Norovirus_GV.1c,Norovirus_GVI.1a,0.901087,0.098913
Norovirus_GV.1c,Norovirus_GVI.1b,0.901087,0.098913
Norovirus_GV.1c,Norovirus_GVI.1c,0.899457,0.100543
Norovirus_GV.1c,Norovirus_GVI.1d,0.896739,0.103261
Norovirus_GV.1c,Norovirus_GVI.1e,0.896739,0.103261
Norovirus_GV.1c,Norovirus_GVI.1f,0.897283,0.102717
Norovirus_GV.1c,Norovirus_GVI.1g,0.897283,0.102717
Norovirus_GV.1c,Norovirus_GVI.1h,0.895109,0.104891
Norovirus_GV.1c,Norovirus_GVI.1i,0.893478,0.106522
Norovirus_GV.1c,Norovirus_GVI.1j,0.893478,0.106522
Norovirus_GV.1c,Norovirus_GVII.1a,0.889674,0.110326
Norovirus_GV.1c,Norovirus_GVIII.1a,0.885326,0.114674
Norovirus_GV.1c,Norwalk-like_virus,0.886413,0.113587
Norovirus_GV.1d,Norovirus_GV.1e,0.916304,0.0836957
Norovirus_GV.1d,Norovirus_GV.1f,0.916848,0.0831522
Norovirus_GV.1d,Norovirus_GV.1g,0.916848,0.0831522
Norovirus_GV.1d,Norovirus_GV.1h,0.916848,0.0831522
Norovirus_GV.1d,Norovirus_GV.1i,0.916848,0.0831522
Norovirus_GV.1d,Norovirus_GV.1j,0.916848,0.0831522
Norovirus_GV.1d,Norovirus_GVI.1a,0.897283,0.102717
Norovirus_GV.1d,Norovirus_GVI.1b,0.897283,0.102717
Norovirus_GV.1d,Norovirus_GVI.1c,0.895652,0.104348
Norovirus_GV.1d,Norovirus_GVI.1d,0.892935,0.107065
Norovirus_GV.1d,Norovirus_GVI.1e,0.892935,0.107065
Norovirus_GV.1d,Norovirus_GVI.1f,0.893478,0.106522
Norovirus_GV.1d,Norovirus_GVI.1g,0.893478,0.106522
Norovirus_GV.1d,Norovirus_GVI.1h,0.891304,0.108696
Norovirus_GV.1d,Norovirus_GVI.1i,0.889674,0.110326
Norovirus_GV.1d,Norovirus_GVI.1j,0.889674,0.110326
Norovirus_GV.1d,Norovirus_GVII.1a,0.886957,0.113043
Norovirus_GV.1d,Norovirus_GVIII.1a,0.882609,0.117391
Norovirus_GV.1d,Norwalk-like_virus,0.883696,0.116304
Norovirus_GV.1e,Norovirus_GV.1f,0.916848,0.0831522
Norovirus_GV.1e,Norovirus_GV.1g,0.916848,0.0831522
Norovirus_GV.1e,Norovirus_GV.1h,0.916304,0.0836957
Norovirus_GV.1e,Norovirus_GV.1i,0.916304,0.0836957
Norovirus_GV.1e,Norovirus_GV.1j,0.916304,0.0836957
Norovirus_GV.1e,Norovirus_GVI.1a,0.896739,0.103261
Norovirus_GV.1e,Norovirus_GVI.1b,0.896739,0.103261
Norovirus_GV.1e,Norovirus_GVI.1c,0.895109,0.104891
Norovirus_GV.1e,Norovirus_GVI.1d,0.892391,0.107609
Norovirus_GV.1e,Norovirus_GVI.1e,0.892391,0.107609
Norovirus_GV.1e,Norovirus_GVI.1f,0.892935,0.107065
Norovirus_GV.1e,Norovirus_GVI.1g,0.892935,0.107065
Norovirus_GV.1e,Norovirus_GVI.1h,0.890761,0.109239
Norovirus_GV.1e,Norovirus_GVI.1i,0.88913,0.11087
Norovirus_GV.1e,Norovirus_GVI.1j,0.88913,0.11087
Norovirus_GV.1e,Norovirus_GVII.1a,0.886957,0.113043
Norovirus_GV.1e,Norovirus_GVIII.1a,0.882065,0.117935
Norovirus_GV.1e,Norwalk-like_virus,0.883152,0.116848
Norovirus_GV.1f,Norovirus_GV.1g,0.917391,0.0826087
Norovirus_GV.1f,Norovirus_GV.1h,0.916848,0.0831522
Norovirus_GV.1f,Norovirus_GV.1i,0.916848,0.0831522
Norovirus_GV.1f,Norovirus_GV.1j,0.916848,0.0831522
Norovirus_GV.1f,Norovirus_GVI.1a,0.897283,0.102717
Norovirus_GV.1f,Norovirus_GVI.1b,0.897283,0.102717
Norovirus_GV.1f,Norovirus_GVI.1c,0.895652,0.104348
Norovirus_GV.1f,Norovirus_GVI.1d,0.892935,0.107065
Norovirus_GV.1f,Norovirus_GVI.1e,0.892935,0.107065
Norovirus_GV.1f,Norovirus_GVI.1f,0.893478,0.106522
Norovirus_GV.1f,Norovirus_GVI.1g,0.893478,0.106522
Norovirus_GV.1f,Norovirus_GVI.1h,0.891304,0.108696
Norovirus_GV.1f,Norovirus_GVI.1i,0.889674,0.110326
Norovirus_GV.1f,Norovirus_GVI.1j,0.889674,0.110326
Norovirus_GV.1f,Norovirus_GVII.1a,0.8875,0.1125
Norovirus_GV.1f,Norovirus_GVIII.1a,0.882609,0.117391
Norovirus_GV.1f,Norwalk-like_virus,0.883696,0.116304
Norovirus_GV.1g,Norovirus_GV.1h,0.916848,0.0831522
Norovirus_GV.1g,Norovirus_GV.1i,0.916848,0.0831522
Norovirus_GV.1g,Norovirus_GV.1j,0.916848,0.0831522
Norovirus_GV.1g,Norovirus_GVI.1a,0.897283,0.102717
Norovirus_GV.1g,Norovirus_GVI.1b,0.897283,0.102717
Norovirus_GV.1g,Norovirus_GVI.1c,0.895652,0.104348
Norovirus_GV.1g,Norovirus_GVI.1d,0.892935,0.107065
Norovirus_GV.1g,Norovirus_GVI.1e,0.892935,0.107065
Norovirus_GV.1g,Norovirus_GVI.1f,0.893478,0.106522
Norovirus_GV.1g,Norovirus_GVI.1g,0.893478,0.106522
Norovirus_GV.1g,Norovirus_GVI.1h,0.891304,0.108696
Norovirus_GV.1g,Norovirus_GVI.1i,0.889674,0.110326
Norovirus_GV.1g,Norovirus_GVI.1j,0.889674,0.110326
Norovirus_GV.1g,Norovirus_GVII.1a,0.8875,0.1125
Norovirus_GV.1g,Norovirus_GVIII.1a,0.882609,0.117391
Norovirus_GV.1g,Norwalk-like_virus,0.883696,0.116304
Norovirus_GV.1h,Norovirus_GV.1i,0.916848,0.0831522
Norovirus_GV.1h,Norovirus_GV.1j,0.916848,0.0831522
Norovirus_GV.1h,Norovirus_GVI.1a,0.896739,0.103261
Norovirus_GV.1h,Norovirus_GVI.1b,0.896739,0.103261
Norovirus_GV.1h,Norovirus_GVI.1c,0.895109,0.104891
Norovirus_GV.1h,Norovirus_GVI.1d,0.892391,0.107609
Norovirus_GV.1h,Norovirus_GVI.1e,0.892391,0.107609
Norovirus_GV.1h,Norovirus_GVI.1f,0.892935,0.107065
Norovirus_GV.1h,Norovirus_GVI.1g,0.892935,0.107065
Norovirus_GV.1h,Norovirus_GVI.1h,0.890761,0.109239
Norovirus_GV.1h,Norovirus_GVI.1i,0.88913,0.11087
Norovirus_GV.1h,Norovirus_GVI.1j,0.88913,0.11087
Norovirus_GV.1h,Norovirus_GVII.1a,0.886957,0.113043
Norovirus_GV.1h,Norovirus_GVIII.1a,0.882065,0.117935
Norovirus_GV.1h,Norwalk-like_virus,0.883152,0.116848
Norovirus_GV.1i,Norovirus_GV.1j,0.916848,0.0831522
Norovirus_GV.1i,Norovirus_GVI.1a,0.896739,0.103261
Norovirus_GV.1i,Norovirus_GVI.1b,0.896739,0.103261
Norovirus_GV.1i,Norovirus_GVI.1c,0.895109,0.104891
Norovirus_GV.1i,Norovirus_GVI.1d,0.892391,0.107609
Norovirus_GV.1i,Norovirus_GVI.1e,0.892391,0.107609
Norovirus_GV.1i,Norovirus_GVI.1f,0.892935,0.107065
Norovirus_GV.1i,Norovirus_GVI.1g,0.892935,0.107065
Norovirus_GV.1i,Norovirus_GVI.1h,0.890761,0.109239
Norovirus_GV.1i,Norovirus_GVI.1i,0.88913,0.11087
Norovirus_GV.1i,Norovirus_GVI.1j,0.88913,0.11087
Norovirus_GV.1i,Norovirus_GVII.1a,0.886957,0.113043
Norovirus_GV.1i,Norovirus_GVIII.1a,0.882065,0.117935
Norovirus_GV.1i,Norwalk-like_virus,0.883152,0.116848
Norovirus_GV.1j,Norovirus_GVI.1a,0.896739,0.103261
Norovirus_GV.1j,Norovirus_GVI.1b,0.896739,0.103261
Norovirus_GV.1j,Norovirus_GVI.1c,0.895109,0.104891
Norovirus_GV.1j,Norovirus_GVI.1d,0.892391,0.107609
Norovirus_GV.1j,Norovirus_GVI.1e,0.892391,0.107609
Norovirus_GV.1j,Norovirus_GVI.1f,0.892935,0.107065
Norovirus_GV.1j,Norovirus_GVI.1g,0.892935,0.107065
Norovirus_GV.1j,Norovirus_GVI.1h,0.890761,0.109239
Norovirus_GV.1j,Norovirus_GVI.1i,0.88913,0.11087
Norovirus_GV.1j,Norovirus_GVI.1j,0.88913,0.11087
Norovirus_GV.1j,Norovirus_GVII.1a,0.886957,0.113043
Norovirus_GV.1j,Norovirus_GVIII.1a,0.882065,0.117935
Norovirus_GV.1j,Norwalk-like_virus,0.883152,0.116848
Norovirus_GVI.1a,Norovirus_GVI.1b,0.948913,0.051087
Norovirus_GVI.1a,Norovirus_GVI.1c,0.947283,0.0527174
Norovirus_GVI.1a,Norovirus_GVI.1d,0.944022,0.0559783
Norovirus_GVI.1a,Norovirus_GVI.1e,0.944022,0.0559783
Norovirus_GVI.1a,Norovirus_GVI.1f,0.945109,0.0548913
Norovirus_GVI.1a,Norovirus_GVI.1g,0.945109,0.0548913
Norovirus_GVI.1a,Norovirus_GVI.1h,0.942935,0.0570652
Norovirus_GVI.1a,Norovirus_GVI.1i,0.940761,0.0592391
Norovirus_GVI.1a,Norovirus_GVI.1j,0.940761,0.0592391
Norovirus_GVI.1a,Norovirus_GVII.1a,0.920109,0.0798913
Norovirus_GVI.1a,Norovirus_GVIII.1a,0.917935,0.0820652
Norovirus_GVI.1a,Norwalk-like_virus,0.920652,0.0793478
Norovirus_GVI.1b,Norovirus_GVI.1c,0.947283,0.0527174
Norovirus_GVI.1b,Norovirus_GVI.1d,0.944022,0.0559783
Norovirus_GVI.1b,Norovirus_GVI.1e,0.944022,0.0559783
Norovirus_GVI.1b,Norovirus_GVI.1f,0.945109,0.0548913
Norovirus_GVI.1b,Norovirus_GVI.1g,0.945109,0.0548913
Norovirus_GVI.1b,Norovirus_GVI.1h,0.942935,0.0570652
Norovirus_GVI.1b,Norovirus_GVI.1i,0.940761,0.0592391
Norovirus_GVI.1b,Norovirus_GVI.1j,0.940761,0.0592391
Norovirus_GVI.1b,Norovirus_GVII.1a,0.920109,0.0798913
Norovirus_GVI.1b,Norovirus_GVIII.1a,0.917935,0.0820652
Norovirus_GVI.1b,Norwalk-like_virus,0.920652,0.0793478
Norovirus_GVI.1c,Norovirus_GVI.1d,0.942391,0.0576087
Norovirus_GVI.1c,Norovirus_GVI.1e,0.942391,0.0576087
Norovirus_GVI.1c,Norovirus_GVI.1f,0.943478,0.0565217
Norovirus_GVI.1c,Norovirus_GVI.1g,0.943478,0.0565217
Norovirus_GVI.1c,Norovirus_GVI.1h,0.942935,0.0570652
Norovirus_GVI.1c,Norovirus_GVI.1i,0.940217,0.0597826
Norovirus_GVI.1c,Norovirus_GVI.1j,0.940217,0.0597826
Norovirus_GVI.1c,Norovirus_GVII.1a,0.918478,0.0815217
Norovirus_GVI.1c,Norovirus_GVIII.1a,0.917935,0.0820652
Norovirus_GVI.1c,Norwalk-like_virus,0.920652,0.0793478
Norovirus_GVI.1d,Norovirus_GVI.1e,0.946739,0.0532609
Norovirus_GVI.1d,Norovirus_GVI.1f,0.944022,0.0559783
Norovirus_GVI.1d,Norovirus_GVI.1g,0.942391,0.0576087
Norovirus_GVI.1d,Norovirus_GVI.1h,0.942391,0.0576087
Norovirus_GVI.1d,Norovirus_GVI.1i,0.940217,0.0597826
Norovirus_GVI.1d,Norovirus_GVI.1j,0.940217,0.0597826
Norovirus_GVI.1d,Norovirus_GVII.1a,0.915761,0.0842391
Norovirus_GVI.1d,Norovirus_GVIII.1a,0.913043,0.0869565
Norovirus_GVI.1d,Norwalk-like_virus,0.915761,0.0842391
Norovirus_GVI.1e,Norovirus_GVI.1f,0.944022,0.0559783
Norovirus_GVI.1e,Norovirus_GVI.1g,0.942391,0.0576087
Norovirus_GVI.1e,Norovirus_GVI.1h,0.942391,0.0576087
Norovirus_GVI.1e,Norovirus_GVI.1i,0.940217,0.0597826
Norovirus_GVI.1e,Norovirus_GVI.1j,0.940217,0.0597826
Norovirus_GVI.1e,Norovirus_GVII.1a,0.915761,0.0842391
Norovirus_GVI.1e,Norovirus_GVIII.1a,0.913043,0.0869565
Norovirus_GVI.1e,Norwalk-like_virus,0.915761,0.0842391
Norovirus_GVI.1f,Norovirus_GVI.1g,0.943478,0.0565217
Norovirus_GVI.1f,Norovirus_GVI.1h,0.942935,0.0570652
Norovirus_GVI.1f,Norovirus_GVI.1i,0.940761,0.0592391
Norovirus_GVI.1f,Norovirus_GVI.1j,0.940761,0.0592391
Norovirus_GVI.1f,Norovirus_GVII.1a,0.916304,0.0836957
Norovirus_GVI.1f,Norovirus_GVIII.1a,0.91413,0.0858696
Norovirus_GVI.1f,Norwalk-like_virus,0.916848,0.0831522
Norovirus_GVI.1g,Norovirus_GVI.1h,0.941304,0.0586957
Norovirus_GVI.1g,Norovirus_GVI.1i,0.93913,0.0608696
Norovirus_GVI.1g,Norovirus_GVI.1j,0.93913,0.0608696
Norovirus_GVI.1g,Norovirus_GVII.1a,0.916304,0.0836957
Norovirus_GVI.1g,Norovirus_GVIII.1a,0.915217,0.0847826
Norovirus_GVI.1g,Norwalk-like_virus,0.917935,0.0820652
Norovirus_GVI.1h,Norovirus_GVI.1i,0.940217,0.0597826
Norovirus_GVI.1h,Norovirus_GVI.1j,0.940217,0.0597826
Norovirus_GVI.1h,Norovirus_GVII.1a,0.91413,0.0858696
Norovirus_GVI.1h,Norovirus_GVIII.1a,0.913587,0.086413
Norovirus_GVI.1h,Norwalk-like_virus,0.916304,0.0836957
Norovirus_GVI.1i,Norovirus_GVI.1j,0.940761,0.0592391
Norovirus_GVI.1i,Norovirus_GVII.1a,0.911957,0.0880435
Norovirus_GVI.1i,Norovirus_GVIII.1a,0.911957,0.0880435
Norovirus_GVI.1i,Norwalk-like_virus,0.914674,0.0853261
Norovirus_GVI.1j,Norovirus_GVII.1a,0.911957,0.0880435
Norovirus_GVI.1j,Norovirus_GVIII.1a,0.911957,0.0880435
Norovirus_GVI.1j,Norwalk-like_virus,0.914674,0.0853261
Norovirus_GVII.1a,Norovirus_GVIII.1a,0.907609,0.0923913
Norovirus_GVII.1a,Norwalk-like_virus,0.908152,0.0918478
Norovirus_GVIII.1a,Norwalk-like_virus,0.920109,0.0798913
