Program, Homo
Version, 2.0
Input file,../../work/4_mask/Mask.fst
Characters,Recoded amino acids (AGPST|DENQ|HKR|MIVL|WFY|C) [D6]
Sequences,63

Taxon 1,Taxon 2,Bowker,df,p,defs,dems,dcfs,Sites
Norovirus_GII.1i,Norovirus_GIV.1g,12.1793,15,0.665408,0.00812469,0.0139984,0.901085,1552
Norovirus_GII.1i,Norovirus_GIV.1h,12.1797,15,0.665376,0.00929266,0.0151383,0.901101,1552
Norovirus_GII.1i,Norovirus_GIV.1i,9.53163,15,0.848123,0.00775876,0.0131734,0.797146,1552
Norovirus_GII.1i,Norovirus_GIV.1j,9.08729,15,0.872909,0.00745866,0.0127896,0.778344,1552
Norovirus_GII.1i,Norovirus_GV.1a,10.7803,15,0.768005,0.0096003,0.0109346,0.847755,1552
Norovirus_GII.1i,Norovirus_GV.1b,11.0724,14,0.680341,0.0094379,0.00752381,0.889317,1550
Norovirus_GII.1i,Norovirus_GV.1c,11.3914,14,0.655053,0.0104628,0.010119,0.902037,1550
Norovirus_GII.1i,Norovirus_GV.1d,11.6506,15,0.705263,0.0102689,0.0128866,0.881308,1552
Norovirus_GII.1i,Norovirus_GV.1e,11.8858,15,0.687653,0.00966495,0.00929266,0.89016,1552
Norovirus_GII.1i,Norovirus_GV.1f,11.4936,15,0.716888,0.00944773,0.0103093,0.87535,1552
Norovirus_GII.1i,Norovirus_GV.1g,11.4936,15,0.716888,0.00944773,0.0103093,0.87535,1552
Norovirus_GII.1i,Norovirus_GV.1h,10.7803,15,0.768005,0.0096003,0.0109346,0.847755,1552
Norovirus_GII.1i,Norovirus_GV.1i,11.4564,15,0.719618,0.00933723,0.0100234,0.873935,1552
Norovirus_GII.1i,Norovirus_GV.1j,11.4564,15,0.719618,0.00933723,0.0100234,0.873935,1552
Norovirus_GII.1i,Norovirus_GVI.1a,12.9233,15,0.608219,0.00908939,0.0159138,0.928201,1552
Norovirus_GII.1i,Norovirus_GVI.1b,10.0802,15,0.814666,0.00775876,0.0119157,0.819764,1552
Norovirus_GII.1i,Norovirus_GVI.1c,11.503,15,0.716189,0.00920287,0.0163513,0.87571,1552
Norovirus_GII.1i,Norovirus_GVI.1d,10.4766,15,0.788741,0.00759654,0.0126591,0.835726,1552
Norovirus_GII.1i,Norovirus_GVI.1e,10.4766,15,0.788741,0.00759654,0.0126591,0.835726,1552
Norovirus_GII.1i,Norovirus_GVI.1f,12.9233,15,0.608219,0.00908939,0.0159138,0.928201,1552
Norovirus_GII.1i,Norovirus_GVI.1g,10.8923,15,0.760192,0.00840645,0.0153119,0.852146,1551
Norovirus_GII.1i,Norovirus_GVI.1h,11.705,15,0.70121,0.00949157,0.0168021,0.883363,1552
Norovirus_GII.1i,Norovirus_GVI.1i,9.84992,15,0.829073,0.00773196,0.0124274,0.810346,1552
Norovirus_GII.1i,Norovirus_GVI.1j,9.84992,15,0.829073,0.00773196,0.0124274,0.810346,1552
Norovirus_GII.1i,Norovirus_GVII.1a,18.6231,14,0.179856,0.0121528,0.0132245,1.15335,1546
Norovirus_GII.1i,Norovirus_GVIII.1a,11.8148,13,0.542887,0.00594043,0.00981414,0.953325,1552
Norovirus_GII.1i,Norwalk-like_virus,14.5169,11,0.205696,0.0065709,0.0115621,1.14879,1552
Norovirus_GII.1j,Norovirus_GIII.1a,14.762,14,0.394614,0.0144938,0.0249215,1.02685,1552
Norovirus_GII.1j,Norovirus_GIII.1b,14.762,14,0.394614,0.0144938,0.0249215,1.02685,1552
Norovirus_GII.1j,Norovirus_GIII.1c,14.6673,14,0.401265,0.01579,0.0266163,1.02356,1550
Norovirus_GII.1j,Norovirus_GIII.1d,13.5044,14,0.487251,0.0139539,0.0237792,0.982139,1552
Norovirus_GII.1j,Norovirus_GIII.1e,14.2611,14,0.430442,0.0151931,0.0261252,1.00928,1552
Norovirus_GII.1j,Norovirus_GIII.1f,13.0565,14,0.522077,0.0138942,0.0239011,0.965717,1552
Norovirus_GII.1j,Norovirus_GIII.1g,13.0565,14,0.522077,0.0138942,0.0239011,0.965717,1552
Norovirus_GII.1j,Norovirus_GIII.1h,15.2594,14,0.360653,0.0158091,0.0269234,1.04401,1552
Norovirus_GII.1j,Norovirus_GIII.1i,14.4174,14,0.419096,0.0157037,0.0264254,1.0148,1552
Norovirus_GII.1j,Norovirus_GIII.1j,13.0565,14,0.522077,0.0138942,0.0239011,0.965717,1552
Norovirus_GII.1j,Norovirus_GIV.1a,14.2173,15,0.509119,0.0105874,0.0158353,0.97356,1552
Norovirus_GII.1j,Norovirus_GIV.1b,8.94467,14,0.834579,0.010226,0.0091832,0.799315,1540
Norovirus_GII.1j,Norovirus_GIV.1c,16.9298,14,0.259936,0.00885673,0.0147407,1.09967,1544
Norovirus_GII.1j,Norovirus_GIV.1d,7.94942,14,0.891944,0.008461,0.00931389,0.753536,1541
Norovirus_GII.1j,Norovirus_GIV.1e,14.2173,15,0.509119,0.0105874,0.0158353,0.97356,1552
Norovirus_GII.1j,Norovirus_GIV.1f,15.5908,15,0.409753,0.0107817,0.0147494,1.0195,1552
Norovirus_GII.1j,Norovirus_GIV.1g,12.5982,15,0.633303,0.00966495,0.0142045,0.916449,1552
Norovirus_GII.1j,Norovirus_GIV.1h,14.2173,15,0.509119,0.0105874,0.0158353,0.97356,1552
Norovirus_GII.1j,Norovirus_GIV.1i,9.75532,15,0.834842,0.00845031,0.0131734,0.806446,1552
Norovirus_GII.1j,Norovirus_GIV.1j,9.54224,15,0.847505,0.00837629,0.0131734,0.79759,1552
Norovirus_GII.1j,Norovirus_GV.1a,11.6818,15,0.702941,0.0096864,0.00767808,0.882487,1552
Norovirus_GII.1j,Norovirus_GV.1b,11.5502,14,0.642378,0.00792787,0.00718421,0.908302,1550
Norovirus_GII.1j,Norovirus_GV.1c,11.7756,14,0.624318,0.0087037,0.00889293,0.917123,1550
Norovirus_GII.1j,Norovirus_GV.1d,13.075,15,0.596508,0.0102284,0.00955696,0.93363,1552
Norovirus_GII.1j,Norovirus_GV.1e,13.1686,15,0.589277,0.0105284,0.00740279,0.936967,1552
Norovirus_GII.1j,Norovirus_GV.1f,13.051,15,0.59836,0.0100854,0.00778547,0.932773,1552
Norovirus_GII.1j,Norovirus_GV.1g,13.051,15,0.59836,0.0100854,0.00778547,0.932773,1552
Norovirus_GII.1j,Norovirus_GV.1h,11.6818,15,0.702941,0.0096864,0.00767808,0.882487,1552
Norovirus_GII.1j,Norovirus_GV.1i,13.3091,15,0.578439,0.0101878,0.00751411,0.941951,1552
Norovirus_GII.1j,Norovirus_GV.1j,13.3091,15,0.578439,0.0101878,0.00751411,0.941951,1552
Norovirus_GII.1j,Norovirus_GVI.1a,14.6884,15,0.474087,0.0101469,0.0151931,0.989559,1552
Norovirus_GII.1j,Norovirus_GVI.1b,11.6352,15,0.706407,0.00920287,0.0130467,0.880726,1552
Norovirus_GII.1j,Norovirus_GVI.1c,11.675,15,0.703447,0.00942573,0.0140281,0.88223,1552
Norovirus_GII.1j,Norovirus_GVI.1d,12.4716,15,0.643035,0.00940369,0.0140281,0.911835,1552
Norovirus_GII.1j,Norovirus_GVI.1e,12.4716,15,0.643035,0.00940369,0.0140281,0.911835,1552
Norovirus_GII.1j,Norovirus_GVI.1f,14.6884,15,0.474087,0.0101469,0.0151931,0.989559,1552
Norovirus_GII.1j,Norovirus_GVI.1g,12.6153,15,0.631985,0.00990477,0.0166639,0.917071,1551
Norovirus_GII.1j,Norovirus_GVI.1h,11.783,15,0.695371,0.00957865,0.0142337,0.886305,1552
Norovirus_GII.1j,Norovirus_GVI.1i,9.67419,15,0.839718,0.00812469,0.0121913,0.803085,1552
Norovirus_GII.1j,Norovirus_GVI.1j,9.67419,15,0.839718,0.00812469,0.0121913,0.803085,1552
Norovirus_GII.1j,Norovirus_GVII.1a,19.0972,14,0.161266,0.0108235,0.0161319,1.16794,1546
Norovirus_GII.1j,Norovirus_GVIII.1a,15.759,13,0.262389,0.00653923,0.00583466,1.10101,1552
Norovirus_GII.1j,Norwalk-like_virus,18.6809,11,0.0670681,0.00778547,0.0078914,1.30317,1552
Norovirus_GIII.1a,Norovirus_GIII.1b,0,0,1,0,0,Nan,1552
Norovirus_GIII.1a,Norovirus_GIII.1c,16.0159,9,0.0665509,0.00580645,0.0094379,1.33399,1550
Norovirus_GIII.1a,Norovirus_GIII.1d,5.7,5,0.336513,0.00257732,0.004274,1.06771,1552
Norovirus_GIII.1a,Norovirus_GIII.1e,5.2,5,0.391963,0.002137,0.004274,1.0198,1552
Norovirus_GIII.1a,Norovirus_GIII.1f,6.2,5,0.287242,0.00280857,0.00482172,1.11355,1552
Norovirus_GIII.1a,Norovirus_GIII.1g,6.2,5,0.287242,0.00280857,0.00482172,1.11355,1552
Norovirus_GIII.1a,Norovirus_GIII.1h,8.2,6,0.223814,0.00265664,0.00523456,1.16905,1552
Norovirus_GIII.1a,Norovirus_GIII.1i,8.2,6,0.223814,0.00265664,0.00473484,1.16905,1552
Norovirus_GIII.1a,Norovirus_GIII.1j,6.2,5,0.287242,0.00280857,0.00482172,1.11355,1552
Norovirus_GIII.1a,Norovirus_GIV.1a,16.9992,14,0.25622,0.0147775,0.0322423,1.10192,1552
Norovirus_GIII.1a,Norovirus_GIV.1b,17.0416,15,0.316386,0.015187,0.0239996,1.06588,1540
Norovirus_GIII.1a,Norovirus_GIV.1c,15.2996,15,0.430059,0.0143221,0.0248489,1.00994,1544
Norovirus_GIII.1a,Norovirus_GIV.1d,14.4616,15,0.490848,0.0136275,0.0227033,0.981889,1541
Norovirus_GIII.1a,Norovirus_GIV.1e,16.9992,14,0.25622,0.0147775,0.0322423,1.10192,1552
Norovirus_GIII.1a,Norovirus_GIV.1f,16.4145,14,0.288723,0.0149173,0.0309278,1.0828,1552
Norovirus_GIII.1a,Norovirus_GIV.1g,17.104,14,0.250679,0.0145938,0.0312085,1.10531,1552
Norovirus_GIII.1a,Norovirus_GIV.1h,16.9992,14,0.25622,0.0147775,0.0322423,1.10192,1552
Norovirus_GIII.1a,Norovirus_GIV.1i,18.1777,14,0.198805,0.0161726,0.0326771,1.13948,1552
Norovirus_GIII.1a,Norovirus_GIV.1j,18.9676,14,0.16619,0.0169741,0.0337521,1.16397,1552
Norovirus_GIII.1a,Norovirus_GV.1a,21.7135,15,0.115539,0.0167402,0.021736,1.20315,1552
Norovirus_GIII.1a,Norovirus_GV.1b,15.5102,14,0.344193,0.0183276,0.0210049,1.05255,1550
Norovirus_GIII.1a,Norovirus_GV.1c,13.3855,14,0.496419,0.0162959,0.0172874,0.977807,1550
Norovirus_GIII.1a,Norovirus_GV.1d,22.9,15,0.0862863,0.016528,0.0186076,1.23558,1552
Norovirus_GIII.1a,Norovirus_GV.1e,17.0167,14,0.255287,0.0151794,0.020719,1.10249,1552
Norovirus_GIII.1a,Norovirus_GV.1f,18.7442,15,0.225562,0.0149867,0.0208389,1.11786,1552
Norovirus_GIII.1a,Norovirus_GV.1g,19.4129,15,0.195629,0.0154907,0.0208389,1.13763,1552
Norovirus_GIII.1a,Norovirus_GV.1h,21.7135,15,0.115539,0.0167402,0.021736,1.20315,1552
Norovirus_GIII.1a,Norovirus_GV.1i,19.6229,15,0.18688,0.0155843,0.0214863,1.14376,1552
Norovirus_GIII.1a,Norovirus_GV.1j,19.6229,15,0.18688,0.0155843,0.0214863,1.14376,1552
Norovirus_GIII.1a,Norovirus_GVI.1a,18.3352,14,0.191938,0.0154907,0.0320356,1.1444,1552
Norovirus_GIII.1a,Norovirus_GVI.1b,19.1137,14,0.160649,0.0155443,0.0328292,1.16845,1552
Norovirus_GIII.1a,Norovirus_GVI.1c,18.3724,14,0.190344,0.0159918,0.0307393,1.14556,1552
Norovirus_GIII.1a,Norovirus_GVI.1d,16.5401,14,0.281514,0.0155041,0.0325243,1.08694,1552
Norovirus_GIII.1a,Norovirus_GVI.1e,16.5401,14,0.281514,0.0155041,0.0325243,1.08694,1552
Norovirus_GIII.1a,Norovirus_GVI.1f,18.3352,14,0.191938,0.0154907,0.0320356,1.1444,1552
Norovirus_GIII.1a,Norovirus_GVI.1g,22.7409,14,0.0646189,0.0177744,0.0371387,1.2745,1551
Norovirus_GIII.1a,Norovirus_GVI.1h,18.4463,14,0.187205,0.0160825,0.0306311,1.14786,1552
Norovirus_GIII.1a,Norovirus_GVI.1i,16.833,14,0.265186,0.0148336,0.0308203,1.09652,1552
Norovirus_GIII.1a,Norovirus_GVI.1j,16.833,14,0.265186,0.0148336,0.0308203,1.09652,1552
Norovirus_GIII.1a,Norovirus_GVII.1a,12.2096,15,0.663103,0.0149752,0.0260665,0.902203,1546
Norovirus_GIII.1a,Norovirus_GVIII.1a,12.4337,14,0.571513,0.0125603,0.0226159,0.942404,1552
Norovirus_GIII.1a,Norwalk-like_virus,18.1532,15,0.254696,0.0139539,0.02666,1.1001,1552
Norovirus_GIII.1b,Norovirus_GIII.1c,16.0159,9,0.0665509,0.00580645,0.0094379,1.33399,1550
Norovirus_GIII.1b,Norovirus_GIII.1d,5.7,5,0.336513,0.00257732,0.004274,1.06771,1552
Norovirus_GIII.1b,Norovirus_GIII.1e,5.2,5,0.391963,0.002137,0.004274,1.0198,1552
Norovirus_GIII.1b,Norovirus_GIII.1f,6.2,5,0.287242,0.00280857,0.00482172,1.11355,1552
Norovirus_GIII.1b,Norovirus_GIII.1g,6.2,5,0.287242,0.00280857,0.00482172,1.11355,1552
Norovirus_GIII.1b,Norovirus_GIII.1h,8.2,6,0.223814,0.00265664,0.00523456,1.16905,1552
Norovirus_GIII.1b,Norovirus_GIII.1i,8.2,6,0.223814,0.00265664,0.00473484,1.16905,1552
Norovirus_GIII.1b,Norovirus_GIII.1j,6.2,5,0.287242,0.00280857,0.00482172,1.11355,1552
Norovirus_GIII.1b,Norovirus_GIV.1a,16.9992,14,0.25622,0.0147775,0.0322423,1.10192,1552
Norovirus_GIII.1b,Norovirus_GIV.1b,17.0416,15,0.316386,0.015187,0.0239996,1.06588,1540
Norovirus_GIII.1b,Norovirus_GIV.1c,15.2996,15,0.430059,0.0143221,0.0248489,1.00994,1544
Norovirus_GIII.1b,Norovirus_GIV.1d,14.4616,15,0.490848,0.0136275,0.0227033,0.981889,1541
Norovirus_GIII.1b,Norovirus_GIV.1e,16.9992,14,0.25622,0.0147775,0.0322423,1.10192,1552
Norovirus_GIII.1b,Norovirus_GIV.1f,16.4145,14,0.288723,0.0149173,0.0309278,1.0828,1552
Norovirus_GIII.1b,Norovirus_GIV.1g,17.104,14,0.250679,0.0145938,0.0312085,1.10531,1552
Norovirus_GIII.1b,Norovirus_GIV.1h,16.9992,14,0.25622,0.0147775,0.0322423,1.10192,1552
Norovirus_GIII.1b,Norovirus_GIV.1i,18.1777,14,0.198805,0.0161726,0.0326771,1.13948,1552
Norovirus_GIII.1b,Norovirus_GIV.1j,18.9676,14,0.16619,0.0169741,0.0337521,1.16397,1552
Norovirus_GIII.1b,Norovirus_GV.1a,21.7135,15,0.115539,0.0167402,0.021736,1.20315,1552
Norovirus_GIII.1b,Norovirus_GV.1b,15.5102,14,0.344193,0.0183276,0.0210049,1.05255,1550
Norovirus_GIII.1b,Norovirus_GV.1c,13.3855,14,0.496419,0.0162959,0.0172874,0.977807,1550
Norovirus_GIII.1b,Norovirus_GV.1d,22.9,15,0.0862863,0.016528,0.0186076,1.23558,1552
Norovirus_GIII.1b,Norovirus_GV.1e,17.0167,14,0.255287,0.0151794,0.020719,1.10249,1552
Norovirus_GIII.1b,Norovirus_GV.1f,18.7442,15,0.225562,0.0149867,0.0208389,1.11786,1552
Norovirus_GIII.1b,Norovirus_GV.1g,19.4129,15,0.195629,0.0154907,0.0208389,1.13763,1552
Norovirus_GIII.1b,Norovirus_GV.1h,21.7135,15,0.115539,0.0167402,0.021736,1.20315,1552
Norovirus_GIII.1b,Norovirus_GV.1i,19.6229,15,0.18688,0.0155843,0.0214863,1.14376,1552
Norovirus_GIII.1b,Norovirus_GV.1j,19.6229,15,0.18688,0.0155843,0.0214863,1.14376,1552
Norovirus_GIII.1b,Norovirus_GVI.1a,18.3352,14,0.191938,0.0154907,0.0320356,1.1444,1552
Norovirus_GIII.1b,Norovirus_GVI.1b,19.1137,14,0.160649,0.0155443,0.0328292,1.16845,1552
Norovirus_GIII.1b,Norovirus_GVI.1c,18.3724,14,0.190344,0.0159918,0.0307393,1.14556,1552
Norovirus_GIII.1b,Norovirus_GVI.1d,16.5401,14,0.281514,0.0155041,0.0325243,1.08694,1552
Norovirus_GIII.1b,Norovirus_GVI.1e,16.5401,14,0.281514,0.0155041,0.0325243,1.08694,1552
Norovirus_GIII.1b,Norovirus_GVI.1f,18.3352,14,0.191938,0.0154907,0.0320356,1.1444,1552
Norovirus_GIII.1b,Norovirus_GVI.1g,22.7409,14,0.0646189,0.0177744,0.0371387,1.2745,1551
Norovirus_GIII.1b,Norovirus_GVI.1h,18.4463,14,0.187205,0.0160825,0.0306311,1.14786,1552
Norovirus_GIII.1b,Norovirus_GVI.1i,16.833,14,0.265186,0.0148336,0.0308203,1.09652,1552
Norovirus_GIII.1b,Norovirus_GVI.1j,16.833,14,0.265186,0.0148336,0.0308203,1.09652,1552
Norovirus_GIII.1b,Norovirus_GVII.1a,12.2096,15,0.663103,0.0149752,0.0260665,0.902203,1546
Norovirus_GIII.1b,Norovirus_GVIII.1a,12.4337,14,0.571513,0.0125603,0.0226159,0.942404,1552
Norovirus_GIII.1b,Norwalk-like_virus,18.1532,15,0.254696,0.0139539,0.02666,1.1001,1552
Norovirus_GIII.1c,Norovirus_GIII.1d,10.6429,7,0.154974,0.00487086,0.00584218,1.23305,1550
Norovirus_GIII.1c,Norovirus_GIII.1e,9.61905,7,0.211209,0.00397704,0.00539781,1.17224,1550
Norovirus_GIII.1c,Norovirus_GIII.1f,8.19048,7,0.316098,0.00397704,0.00524132,1.0817,1550
Norovirus_GIII.1c,Norovirus_GIII.1g,8.19048,7,0.316098,0.00397704,0.00524132,1.0817,1550
Norovirus_GIII.1c,Norovirus_GIII.1h,10.3333,8,0.242405,0.0037619,0.0049974,1.13652,1550
Norovirus_GIII.1c,Norovirus_GIII.1i,8.33333,7,0.30412,0.00364958,0.00516129,1.09109,1550
Norovirus_GIII.1c,Norovirus_GIII.1j,8.19048,7,0.316098,0.00397704,0.00524132,1.0817,1550
Norovirus_GIII.1c,Norovirus_GIV.1a,15.4769,15,0.417641,0.0148387,0.0318032,1.01577,1550
Norovirus_GIII.1c,Norovirus_GIV.1b,15.2982,15,0.430157,0.0165895,0.026443,1.00989,1538
Norovirus_GIII.1c,Norovirus_GIV.1c,16.2764,15,0.363921,0.0153876,0.0282232,1.04168,1542
Norovirus_GIII.1c,Norovirus_GIV.1d,12.9734,15,0.604353,0.0150994,0.0253495,0.929996,1539
Norovirus_GIII.1c,Norovirus_GIV.1e,15.4769,15,0.417641,0.0148387,0.0318032,1.01577,1550
Norovirus_GIII.1c,Norovirus_GIV.1f,14.4405,15,0.492417,0.0141642,0.0296914,0.981172,1550
Norovirus_GIII.1c,Norovirus_GIV.1g,15.905,15,0.388395,0.0148527,0.03086,1.02972,1550
Norovirus_GIII.1c,Norovirus_GIV.1h,15.4769,15,0.417641,0.0148387,0.0318032,1.01577,1550
Norovirus_GIII.1c,Norovirus_GIV.1i,16.9928,15,0.319296,0.0160903,0.0321935,1.06436,1550
Norovirus_GIII.1c,Norovirus_GIV.1j,17.8982,15,0.268056,0.017045,0.0335856,1.09234,1550
Norovirus_GIII.1c,Norovirus_GV.1a,23.2742,15,0.0784891,0.017203,0.023118,1.24564,1550
Norovirus_GIII.1c,Norovirus_GV.1b,14.2589,14,0.430608,0.0173459,0.0246327,1.0092,1548
Norovirus_GIII.1c,Norovirus_GV.1c,12.9902,14,0.527294,0.0155978,0.0210321,0.963261,1548
Norovirus_GIII.1c,Norovirus_GV.1d,26.3593,15,0.0344117,0.0172151,0.0191386,1.32563,1550
Norovirus_GIII.1c,Norovirus_GV.1e,18.6175,14,0.180086,0.0158951,0.0230459,1.15318,1550
Norovirus_GIII.1c,Norovirus_GV.1f,21.1261,15,0.132847,0.0158951,0.0227185,1.18676,1550
Norovirus_GIII.1c,Norovirus_GV.1g,21.4302,15,0.123638,0.0161419,0.0227185,1.19527,1550
Norovirus_GIII.1c,Norovirus_GV.1h,23.2742,15,0.0784891,0.017203,0.023118,1.24564,1550
Norovirus_GIII.1c,Norovirus_GV.1i,21.2465,15,0.129137,0.0160514,0.0231,1.19014,1550
Norovirus_GIII.1c,Norovirus_GV.1j,21.2465,15,0.129137,0.0160514,0.0231,1.19014,1550
Norovirus_GIII.1c,Norovirus_GVI.1a,15.6085,15,0.408538,0.0147402,0.030521,1.02008,1550
Norovirus_GIII.1c,Norovirus_GVI.1b,16.4805,14,0.284917,0.015403,0.0333118,1.08498,1550
Norovirus_GIII.1c,Norovirus_GVI.1c,14.168,14,0.437268,0.0143974,0.0284311,1.00598,1550
Norovirus_GIII.1c,Norovirus_GVI.1d,15.0166,14,0.377021,0.0160385,0.033061,1.03567,1550
Norovirus_GIII.1c,Norovirus_GVI.1e,15.0166,14,0.377021,0.0160385,0.033061,1.03567,1550
Norovirus_GIII.1c,Norovirus_GVI.1f,15.6085,15,0.408538,0.0147402,0.030521,1.02008,1550
Norovirus_GIII.1c,Norovirus_GVI.1g,23.0306,15,0.0834915,0.0173707,0.0371305,1.2391,1549
Norovirus_GIII.1c,Norovirus_GVI.1h,14.1579,14,0.438012,0.0143829,0.0281071,1.00562,1550
Norovirus_GIII.1c,Norovirus_GVI.1i,16.1178,15,0.374266,0.0149087,0.0303843,1.03659,1550
Norovirus_GIII.1c,Norovirus_GVI.1j,16.1178,15,0.374266,0.0149087,0.0303843,1.03659,1550
Norovirus_GIII.1c,Norovirus_GVII.1a,14.0226,15,0.523816,0.016436,0.0311285,0.966871,1544
Norovirus_GIII.1c,Norovirus_GVIII.1a,13.3623,15,0.574339,0.0148387,0.0238797,0.943831,1550
Norovirus_GIII.1c,Norwalk-like_virus,16.9786,15,0.320148,0.0154435,0.026143,1.06391,1550
Norovirus_GIII.1d,Norovirus_GIII.1e,3.13333,3,0.371521,0.002137,0.00273366,1.02198,1552
Norovirus_GIII.1d,Norovirus_GIII.1f,1.4,3,0.705535,0.00111601,0.00091122,0.68313,1552
Norovirus_GIII.1d,Norovirus_GIII.1g,1.4,3,0.705535,0.00111601,0.00091122,0.68313,1552
Norovirus_GIII.1d,Norovirus_GIII.1h,6.33333,4,0.175599,0.00280857,0.00352914,1.25831,1552
Norovirus_GIII.1d,Norovirus_GIII.1i,6.33333,4,0.175599,0.00280857,0.00328545,1.25831,1552
Norovirus_GIII.1d,Norovirus_GIII.1j,1.4,3,0.705535,0.00111601,0.00091122,0.68313,1552
Norovirus_GIII.1d,Norovirus_GIV.1a,14.8255,14,0.390184,0.0140576,0.0307528,1.02906,1552
Norovirus_GIII.1d,Norovirus_GIV.1b,15.7628,15,0.397992,0.0148217,0.0237169,1.02511,1540
Norovirus_GIII.1d,Norovirus_GIV.1c,14.0748,15,0.519863,0.0141897,0.0243027,0.96867,1544
Norovirus_GIII.1d,Norovirus_GIV.1d,13.7521,15,0.544404,0.0137964,0.0224608,0.957502,1541
Norovirus_GIII.1d,Norovirus_GIV.1e,14.8255,14,0.390184,0.0140576,0.0307528,1.02906,1552
Norovirus_GIII.1d,Norovirus_GIV.1f,13.8331,14,0.462222,0.0138043,0.0290306,0.99402,1552
Norovirus_GIII.1d,Norovirus_GIV.1g,15.004,14,0.377882,0.0138942,0.0297371,1.03524,1552
Norovirus_GIII.1d,Norovirus_GIV.1h,14.8255,14,0.390184,0.0140576,0.0307528,1.02906,1552
Norovirus_GIII.1d,Norovirus_GIV.1i,15.9054,14,0.319185,0.0152884,0.0309949,1.06588,1552
Norovirus_GIII.1d,Norovirus_GIV.1j,16.7356,14,0.270542,0.016134,0.0321778,1.09334,1552
Norovirus_GIII.1d,Norovirus_GV.1a,21.6604,15,0.117024,0.0162494,0.0206186,1.20168,1552
Norovirus_GIII.1d,Norovirus_GV.1b,12.1092,14,0.597537,0.0158163,0.0210049,0.930021,1550
Norovirus_GIII.1d,Norovirus_GV.1c,10.6326,14,0.714625,0.0141495,0.0172633,0.871477,1550
Norovirus_GIII.1d,Norovirus_GV.1d,23.0503,15,0.0830787,0.0159268,0.0169741,1.23963,1552
Norovirus_GIII.1d,Norovirus_GV.1e,17.1212,14,0.249777,0.0148056,0.0200261,1.10587,1552
Norovirus_GIII.1d,Norovirus_GV.1f,18.9383,15,0.216542,0.014551,0.0199222,1.12363,1552
Norovirus_GIII.1d,Norovirus_GV.1g,19.4642,15,0.193462,0.0150144,0.0199222,1.13913,1552
Norovirus_GIII.1d,Norovirus_GV.1h,21.6604,15,0.117024,0.0162494,0.0206186,1.20168,1552
Norovirus_GIII.1d,Norovirus_GV.1i,19.2797,15,0.201339,0.0148895,0.0204974,1.13372,1552
Norovirus_GIII.1d,Norovirus_GV.1j,19.2797,15,0.201339,0.0148895,0.0204974,1.13372,1552
Norovirus_GIII.1d,Norovirus_GVI.1a,15.3701,14,0.353334,0.0142483,0.0299735,1.04779,1552
Norovirus_GIII.1d,Norovirus_GVI.1b,16.1768,14,0.302699,0.014551,0.0316182,1.07493,1552
Norovirus_GIII.1d,Norovirus_GVI.1c,15.6325,14,0.336331,0.014608,0.0282772,1.05669,1552
Norovirus_GIII.1d,Norovirus_GVI.1d,15.13,14,0.369328,0.0150558,0.0314074,1.03957,1552
Norovirus_GIII.1d,Norovirus_GVI.1e,15.13,14,0.369328,0.0150558,0.0314074,1.03957,1552
Norovirus_GIII.1d,Norovirus_GVI.1f,15.3701,14,0.353334,0.0142483,0.0299735,1.04779,1552
Norovirus_GIII.1d,Norovirus_GVI.1g,21.719,14,0.084575,0.0168869,0.0356889,1.24554,1551
Norovirus_GIII.1d,Norovirus_GVI.1h,15.6632,14,0.334374,0.0146505,0.0280709,1.05773,1552
Norovirus_GIII.1d,Norovirus_GVI.1i,14.7158,14,0.397857,0.0140428,0.0291733,1.02524,1552
Norovirus_GIII.1d,Norovirus_GVI.1j,14.7158,14,0.397857,0.0140428,0.0291733,1.02524,1552
Norovirus_GIII.1d,Norovirus_GVII.1a,12.4054,15,0.648123,0.0157115,0.0264806,0.909409,1546
Norovirus_GIII.1d,Norovirus_GVIII.1a,11.0988,14,0.678256,0.0118809,0.0210371,0.890378,1552
Norovirus_GIII.1d,Norwalk-like_virus,16.4429,15,0.353245,0.0131418,0.0244506,1.04699,1552
Norovirus_GIII.1e,Norovirus_GIII.1f,3,3,0.391625,0.00182244,0.00257732,1,1552
Norovirus_GIII.1e,Norovirus_GIII.1g,3,3,0.391625,0.00182244,0.00257732,1,1552
Norovirus_GIII.1e,Norovirus_GIII.1h,1.33333,3,0.721233,0.00091122,0.00128866,0.666667,1552
Norovirus_GIII.1e,Norovirus_GIII.1i,1.33333,3,0.721233,0.00091122,0.00091122,0.666667,1552
Norovirus_GIII.1e,Norovirus_GIII.1j,3,3,0.391625,0.00182244,0.00257732,1,1552
Norovirus_GIII.1e,Norovirus_GIV.1a,15.6761,14,0.333552,0.0148615,0.0322809,1.05817,1552
Norovirus_GIII.1e,Norovirus_GIV.1b,15.1498,15,0.440685,0.0145923,0.0253663,1.00498,1540
Norovirus_GIII.1e,Norovirus_GIV.1c,14.9416,15,0.455635,0.0148682,0.0266411,0.99805,1544
Norovirus_GIII.1e,Norovirus_GIV.1d,13.7863,15,0.541793,0.0137964,0.0241416,0.958691,1541
Norovirus_GIII.1e,Norovirus_GIV.1e,15.6761,14,0.333552,0.0148615,0.0322809,1.05817,1552
Norovirus_GIII.1e,Norovirus_GIV.1f,14.7489,14,0.395529,0.014693,0.0306446,1.0264,1552
